Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P09667,Deodorant,Makeup,Biotique,1353.77,30,Combination,,Teen,Male,3,Weekly,Tea Tree,Floral,No,Yes,Yes,3,East,Amazon
P09668,Toner,Skincare,Neutrogena,845.11,50,Combination,,Teen,Female,5,Occasional,Rose Water,Unscented,No,Yes,Yes,2,South,Brand Website
P09669,Moisturizer,Bodycare,Lakmé,223.13,30,Oily,,Adult,Male,5,Daily,Charcoal,Citrus,No,No,No,6,West,Brand Website
P09670,Lip Balm,Makeup,Ponds,506.62,0,Sensitive,Curly,Adult,Female,4,Weekly,Rose Water,Fruity,Yes,No,Yes,9,North,Nykaa
P09671,Lip Balm,Skincare,Dove,578.67,30,Sensitive,,Adult,Female,3,Weekly,Coconut Oil,Citrus,Yes,No,Yes,7,East,Myntra
P09672,Moisturizer,Makeup,Garnier,1416.37,50,Dry,,Adult,Male,4,Daily,Charcoal,Citrus,No,Yes,Yes,7,Pan-India,Myntra
P09673,Face Wash,Skincare,Neutrogena,868.83,15,Dry,,Senior,Unisex,3,Weekly,Charcoal,Unscented,Yes,Yes,Yes,3,East,Brand Website
P09674,Toner,Makeup,Neutrogena,1307.94,30,Oily,,Adult,Unisex,1,Daily,Charcoal,Unscented,Yes,Yes,No,1,Pan-India,Nykaa
P09675,Toner,Skincare,Neutrogena,509.13,30,Oily,Curly,Adult,Unisex,2,Occasional,Tea Tree,Woody,Yes,Yes,Yes,10,South,Nykaa
P09676,Lip Balm,Bodycare,Mamaearth,213.8,30,Combination,,Adult,Unisex,3,Occasional,Vitamin C,Citrus,Yes,Yes,Yes,3,East,Myntra
P09677,Shampoo,Haircare,Garnier,1427.66,15,Oily,,Senior,Unisex,4,Daily,Coconut Oil,Unscented,No,Yes,Yes,2,West,Flipkart
P09678,Face Wash,Fragrance,Mamaearth,880.58,30,Dry,,Senior,Male,3,Daily,Charcoal,Unscented,Yes,Yes,No,5,South,Flipkart
P09679,Serum,Fragrance,Ponds,1259.25,0,Sensitive,Straight,Senior,Unisex,4,Daily,Charcoal,Fruity,No,No,Yes,9,West,Amazon
P09680,Moisturizer,Fragrance,Himalaya,1361.44,30,Combination,Straight,Senior,Female,5,Daily,Rose Water,Citrus,Yes,Yes,No,5,East,Myntra
P09681,Serum,Bodycare,Dove,842.74,50,Sensitive,Curly,Adult,Male,1,Daily,Aloe Vera,Citrus,Yes,No,No,4,Pan-India,Myntra
P09682,Shampoo,Haircare,Dove,826.31,15,Combination,Coily,Adult,Female,2,Occasional,Rose Water,Citrus,No,Yes,Yes,5,East,Brand Website
P09683,Face Wash,Skincare,Himalaya,1182.22,30,Combination,,Senior,Female,3,Daily,Tea Tree,Woody,No,Yes,Yes,6,East,Myntra
P09684,Body Lotion,Bodycare,Biotique,1404.43,15,Normal,Wavy,Adult,Male,5,Weekly,Coconut Oil,Unscented,Yes,Yes,Yes,6,South,Brand Website
P09685,Lip Balm,Haircare,Biotique,393.4,50,Normal,Curly,Adult,Female,3,Occasional,Vitamin C,Floral,No,Yes,Yes,7,East,Myntra
P09686,Serum,Haircare,Dove,1425.37,0,Normal,,Adult,Female,2,Occasional,Aloe Vera,Floral,No,Yes,No,7,North,Brand Website
P09687,Lip Balm,Haircare,Lakmé,1421.15,50,Normal,Coily,Senior,Female,4,Weekly,Tea Tree,Woody,No,No,No,5,West,Brand Website
P09688,Conditioner,Haircare,L'Oréal,1135.84,50,Dry,Wavy,Adult,Unisex,3,Weekly,Vitamin C,Fruity,Yes,Yes,Yes,10,West,Amazon
P09689,Face Wash,Bodycare,Mamaearth,280.76,30,Normal,,Adult,Male,2,Daily,Charcoal,Citrus,Yes,Yes,Yes,3,East,Myntra
P09690,Lip Balm,Makeup,Ponds,81.32,0,Normal,Straight,Senior,Female,5,Daily,Coconut Oil,Woody,No,Yes,Yes,3,Pan-India,Myntra
P09691,Conditioner,Makeup,Garnier,184.45,50,Combination,,Senior,Unisex,2,Daily,Charcoal,Citrus,No,Yes,No,4,Pan-India,Brand Website
P09692,Toner,Skincare,Lakmé,451.05,50,Sensitive,Wavy,Teen,Male,4,Occasional,Tea Tree,Woody,No,Yes,Yes,7,East,Nykaa
P09693,Lip Balm,Fragrance,Ponds,550.93,30,Combination,Coily,Adult,Female,5,Daily,Charcoal,Citrus,No,Yes,Yes,10,North,Flipkart
P09694,Shampoo,Haircare,Garnier,744.41,30,Normal,Straight,Adult,Male,4,Occasional,Rose Water,Fruity,Yes,Yes,No,8,West,Myntra
P09695,Body Lotion,Makeup,Dove,718.25,15,Normal,,Teen,Female,2,Weekly,Charcoal,Woody,Yes,No,No,4,West,Nykaa
P09696,Toner,Skincare,Biotique,1085.77,30,Dry,,Senior,Female,1,Occasional,Aloe Vera,Unscented,Yes,Yes,Yes,1,East,Brand Website
P09697,Serum,Bodycare,Dove,1482.16,30,Oily,,Adult,Male,1,Occasional,Tea Tree,Unscented,No,No,No,4,South,Myntra
P09698,Shampoo,Haircare,Nivea,1441.57,0,Combination,,Teen,Male,5,Weekly,Rose Water,Citrus,No,No,Yes,1,Pan-India,Myntra
P09699,Moisturizer,Skincare,Ponds,969.03,15,Combination,,Senior,Female,4,Occasional,Vitamin C,Floral,Yes,Yes,Yes,6,West,Amazon
P09700,Toner,Fragrance,Dove,893.05,0,Oily,Wavy,Adult,Unisex,3,Occasional,Rose Water,Unscented,Yes,Yes,No,6,East,Nykaa
P09701,Moisturizer,Fragrance,L'Oréal,570.01,30,Oily,,Teen,Male,5,Weekly,Rose Water,Floral,No,No,Yes,4,East,Amazon
P09702,Serum,Haircare,Mamaearth,65.76,50,Combination,,Senior,Male,4,Occasional,Rose Water,Woody,Yes,No,Yes,4,North,Brand Website
P09703,Sunscreen,Fragrance,Biotique,110.22,0,Sensitive,,Adult,Male,4,Daily,Rose Water,Woody,Yes,No,Yes,1,Pan-India,Flipkart
P09704,Body Lotion,Fragrance,Himalaya,1025.88,30,Oily,,Senior,Unisex,2,Occasional,Coconut Oil,Woody,Yes,Yes,Yes,3,North,Nykaa
P09705,Sunscreen,Makeup,Nivea,483.79,0,Dry,Coily,Adult,Unisex,4,Weekly,Tea Tree,Citrus,No,No,No,6,North,Nykaa
P09706,Lip Balm,Bodycare,Nivea,565.52,50,Oily,,Teen,Male,2,Weekly,Aloe Vera,Unscented,Yes,No,No,8,South,Amazon
P09707,Lip Balm,Fragrance,Garnier,1498.21,15,Sensitive,,Adult,Unisex,4,Daily,Tea Tree,Woody,Yes,No,No,3,North,Flipkart
P09708,Serum,Fragrance,Ponds,151.59,30,Dry,,Adult,Male,1,Weekly,Aloe Vera,Floral,No,No,Yes,5,East,Flipkart
P09709,Conditioner,Fragrance,Ponds,155.89,15,Oily,Curly,Teen,Male,1,Daily,Charcoal,Floral,No,Yes,Yes,8,East,Nykaa
P09710,Face Wash,Haircare,Garnier,671.31,15,Oily,,Adult,Female,2,Daily,Rose Water,Fruity,No,Yes,Yes,2,West,Amazon
P09711,Body Lotion,Fragrance,Himalaya,1459.78,15,Sensitive,Curly,Teen,Unisex,3,Occasional,Aloe Vera,Floral,Yes,No,No,10,East,Myntra
P09712,Body Lotion,Haircare,Ponds,649.92,15,Dry,Curly,Adult,Female,1,Occasional,Tea Tree,Woody,No,Yes,Yes,3,Pan-India,Brand Website
P09713,Shampoo,Makeup,Himalaya,714.68,50,Sensitive,Wavy,Adult,Unisex,5,Occasional,Coconut Oil,Citrus,No,No,No,8,North,Brand Website
P09714,Shampoo,Bodycare,L'Oréal,155.19,30,Normal,,Teen,Unisex,2,Weekly,Aloe Vera,Woody,Yes,No,Yes,8,East,Flipkart
P09715,Shampoo,Fragrance,Biotique,1360.09,50,Combination,Coily,Adult,Unisex,4,Daily,Charcoal,Floral,No,Yes,No,1,East,Brand Website
P09716,Body Lotion,Fragrance,Dove,61.5,0,Dry,,Senior,Unisex,4,Occasional,Vitamin C,Floral,Yes,Yes,Yes,10,South,Myntra
P09717,Body Lotion,Makeup,Nivea,1455.23,0,Dry,,Senior,Male,4,Occasional,Charcoal,Citrus,No,No,No,7,Pan-India,Myntra
P09718,Moisturizer,Bodycare,Biotique,933.56,15,Combination,,Senior,Female,1,Occasional,Vitamin C,Unscented,No,Yes,No,4,North,Brand Website
P09719,Toner,Makeup,Lakmé,856.94,50,Oily,,Adult,Unisex,1,Daily,Rose Water,Unscented,No,Yes,Yes,8,East,Brand Website
P09720,Deodorant,Skincare,Neutrogena,1028.05,15,Dry,,Teen,Female,1,Daily,Tea Tree,Unscented,No,No,Yes,4,South,Nykaa
P09721,Toner,Fragrance,Neutrogena,838.34,15,Normal,Straight,Adult,Male,5,Daily,Tea Tree,Woody,Yes,Yes,Yes,10,South,Myntra
P09722,Sunscreen,Fragrance,Mamaearth,552.9,15,Sensitive,Coily,Teen,Unisex,2,Weekly,Tea Tree,Unscented,Yes,No,No,7,Pan-India,Myntra
P09723,Shampoo,Makeup,Nivea,1432.94,0,Dry,Wavy,Teen,Male,3,Occasional,Tea Tree,Floral,No,Yes,No,2,North,Myntra
P09724,Deodorant,Skincare,Nivea,1292.47,50,Oily,,Teen,Female,3,Daily,Aloe Vera,Unscented,No,No,Yes,2,Pan-India,Myntra
P09725,Sunscreen,Fragrance,Biotique,1410.11,0,Sensitive,Straight,Teen,Female,1,Daily,Vitamin C,Woody,No,Yes,No,5,East,Nykaa
P09726,Body Lotion,Makeup,Garnier,534.66,0,Normal,Coily,Teen,Unisex,4,Daily,Coconut Oil,Woody,Yes,Yes,No,4,North,Nykaa
P09727,Lip Balm,Skincare,Garnier,517.29,50,Normal,,Senior,Female,4,Occasional,Rose Water,Citrus,No,Yes,Yes,10,North,Nykaa
P09728,Serum,Haircare,Mamaearth,1442.3,15,Normal,,Teen,Male,5,Weekly,Tea Tree,Citrus,Yes,Yes,No,5,East,Amazon
P09729,Body Lotion,Skincare,Biotique,694.42,15,Combination,,Teen,Female,1,Daily,Rose Water,Citrus,Yes,Yes,No,2,Pan-India,Amazon
P09730,Shampoo,Makeup,Dove,579.6,50,Sensitive,,Senior,Unisex,3,Weekly,Coconut Oil,Citrus,No,No,Yes,3,West,Flipkart
P09731,Body Lotion,Haircare,Lakmé,386.55,30,Combination,Wavy,Senior,Male,1,Daily,Coconut Oil,Fruity,No,Yes,No,7,West,Brand Website
P09732,Lip Balm,Skincare,Nivea,647.6,30,Combination,,Adult,Female,2,Weekly,Coconut Oil,Unscented,No,No,Yes,8,West,Amazon
P09733,Moisturizer,Fragrance,L'Oréal,1436.2,0,Oily,,Senior,Male,1,Weekly,Vitamin C,Woody,Yes,Yes,Yes,9,South,Nykaa
P09734,Serum,Skincare,Himalaya,228.67,30,Normal,,Adult,Unisex,3,Daily,Rose Water,Unscented,Yes,No,No,6,West,Nykaa
P09735,Sunscreen,Fragrance,Nivea,664.99,15,Combination,Straight,Adult,Unisex,3,Occasional,Aloe Vera,Unscented,No,No,No,7,Pan-India,Nykaa
P09736,Toner,Fragrance,Neutrogena,1151.62,15,Oily,Curly,Adult,Unisex,1,Daily,Tea Tree,Floral,No,No,No,4,South,Nykaa
P09737,Face Wash,Fragrance,Dove,70.26,15,Dry,Wavy,Adult,Female,4,Occasional,Coconut Oil,Unscented,Yes,No,No,1,North,Nykaa
P09738,Face Wash,Makeup,Mamaearth,502.46,0,Oily,Coily,Adult,Female,1,Occasional,Charcoal,Unscented,No,Yes,Yes,4,West,Brand Website
P09739,Shampoo,Fragrance,Dove,588.26,30,Dry,,Senior,Male,3,Daily,Aloe Vera,Citrus,No,Yes,No,10,Pan-India,Brand Website
P09740,Lip Balm,Skincare,Biotique,724.3,15,Oily,,Senior,Male,1,Weekly,Vitamin C,Fruity,Yes,Yes,Yes,5,South,Brand Website
P09741,Conditioner,Bodycare,Lakmé,974.38,0,Normal,,Senior,Male,1,Occasional,Aloe Vera,Fruity,Yes,No,Yes,4,South,Myntra
P09742,Serum,Haircare,Dove,1312.68,50,Oily,,Teen,Female,5,Weekly,Rose Water,Floral,No,Yes,No,5,East,Flipkart
P09743,Sunscreen,Fragrance,L'Oréal,236.83,50,Combination,,Adult,Unisex,2,Weekly,Rose Water,Citrus,Yes,No,Yes,2,Pan-India,Myntra
P09744,Toner,Makeup,Lakmé,164.07,15,Normal,Wavy,Adult,Female,5,Occasional,Coconut Oil,Unscented,Yes,Yes,Yes,4,East,Nykaa
P09745,Moisturizer,Haircare,Ponds,750.64,30,Dry,,Teen,Female,3,Weekly,Tea Tree,Unscented,Yes,Yes,No,7,North,Nykaa
P09746,Moisturizer,Fragrance,Nivea,1097,15,Sensitive,,Adult,Female,2,Daily,Tea Tree,Unscented,Yes,Yes,Yes,10,North,Nykaa
P09747,Toner,Haircare,Lakmé,698.9,15,Normal,,Teen,Unisex,5,Occasional,Vitamin C,Fruity,No,Yes,No,5,Pan-India,Nykaa
P09748,Conditioner,Haircare,Himalaya,445.14,30,Combination,Wavy,Adult,Unisex,5,Occasional,Rose Water,Fruity,No,No,Yes,1,West,Myntra
P09749,Lip Balm,Haircare,Neutrogena,713.49,15,Sensitive,Curly,Adult,Male,4,Daily,Coconut Oil,Citrus,No,No,Yes,7,West,Myntra
P09750,Lip Balm,Haircare,Lakmé,1458.96,15,Dry,,Teen,Unisex,3,Occasional,Aloe Vera,Woody,No,Yes,No,5,South,Myntra
P09751,Sunscreen,Skincare,Nivea,686.63,0,Normal,Straight,Senior,Unisex,5,Occasional,Rose Water,Citrus,No,No,Yes,4,East,Brand Website
P09752,Body Lotion,Fragrance,Biotique,364.55,15,Normal,Coily,Senior,Male,4,Weekly,Vitamin C,Unscented,No,No,No,9,South,Brand Website
P09753,Deodorant,Skincare,Dove,1311.79,30,Sensitive,,Teen,Male,1,Daily,Rose Water,Woody,Yes,Yes,No,3,South,Myntra
P09754,Deodorant,Haircare,L'Oréal,402.54,30,Combination,,Adult,Unisex,1,Occasional,Tea Tree,Unscented,Yes,No,No,4,South,Flipkart
P09755,Face Wash,Fragrance,Dove,992.46,0,Dry,,Senior,Male,1,Daily,Charcoal,Floral,Yes,Yes,No,5,West,Flipkart
P09756,Shampoo,Bodycare,Himalaya,345.91,0,Oily,Coily,Senior,Female,3,Weekly,Aloe Vera,Floral,Yes,Yes,Yes,9,North,Nykaa
P09757,Shampoo,Fragrance,Lakmé,533.9,30,Normal,Wavy,Teen,Unisex,1,Daily,Tea Tree,Floral,No,Yes,No,1,North,Flipkart
P09758,Serum,Fragrance,Neutrogena,283.92,30,Combination,,Senior,Female,5,Weekly,Tea Tree,Floral,No,No,Yes,2,North,Brand Website
P09759,Toner,Makeup,Dove,390.11,0,Oily,Wavy,Teen,Unisex,4,Daily,Charcoal,Fruity,No,Yes,No,3,South,Flipkart
P09760,Serum,Bodycare,Nivea,219.01,30,Oily,Coily,Senior,Female,3,Daily,Tea Tree,Citrus,Yes,Yes,Yes,10,North,Nykaa
P09761,Lip Balm,Makeup,Himalaya,58.88,30,Combination,,Adult,Male,5,Daily,Vitamin C,Citrus,Yes,No,Yes,5,Pan-India,Amazon
P09762,Body Lotion,Makeup,Ponds,1351.74,30,Oily,Curly,Senior,Female,1,Occasional,Rose Water,Woody,No,Yes,No,7,West,Amazon
P09763,Body Lotion,Bodycare,Garnier,1169.07,50,Oily,Straight,Teen,Male,4,Weekly,Charcoal,Floral,No,Yes,Yes,10,East,Nykaa
P09764,Toner,Bodycare,Biotique,63.64,0,Sensitive,Curly,Teen,Male,4,Occasional,Aloe Vera,Unscented,No,No,No,2,Pan-India,Brand Website
P09765,Conditioner,Fragrance,Garnier,1339.68,50,Sensitive,Wavy,Adult,Female,2,Daily,Vitamin C,Floral,Yes,No,Yes,5,South,Flipkart
P09766,Deodorant,Haircare,Nivea,1272.02,15,Sensitive,Coily,Adult,Male,2,Weekly,Charcoal,Unscented,Yes,Yes,No,2,West,Flipkart
P09767,Sunscreen,Makeup,Biotique,416.95,30,Oily,,Teen,Unisex,2,Occasional,Tea Tree,Unscented,Yes,No,No,8,South,Nykaa
P09768,Sunscreen,Skincare,Himalaya,840.24,30,Dry,Curly,Senior,Unisex,3,Weekly,Tea Tree,Woody,Yes,Yes,Yes,6,North,Flipkart
P09769,Serum,Makeup,Lakmé,1237.65,50,Sensitive,,Senior,Female,5,Occasional,Vitamin C,Fruity,Yes,Yes,No,9,East,Amazon
P09770,Shampoo,Makeup,Nivea,649.53,50,Combination,Wavy,Senior,Female,4,Occasional,Coconut Oil,Floral,Yes,Yes,No,6,West,Nykaa
P09771,Toner,Fragrance,Lakmé,1261.7,0,Sensitive,,Teen,Female,5,Daily,Charcoal,Citrus,Yes,Yes,Yes,7,East,Amazon
P09772,Lip Balm,Fragrance,L'Oréal,1244.32,50,Normal,,Teen,Female,5,Weekly,Charcoal,Citrus,No,No,Yes,1,East,Flipkart
P09773,Toner,Skincare,Nivea,659.29,50,Sensitive,,Senior,Female,4,Daily,Aloe Vera,Woody,No,No,No,1,Pan-India,Brand Website
P09774,Conditioner,Skincare,Mamaearth,1109.3,50,Oily,Wavy,Teen,Male,4,Occasional,Coconut Oil,Fruity,Yes,No,No,9,East,Flipkart
P09775,Shampoo,Fragrance,Mamaearth,1395.28,0,Combination,,Senior,Male,3,Weekly,Aloe Vera,Unscented,Yes,Yes,Yes,10,South,Brand Website
P09776,Conditioner,Skincare,Dove,235.7,50,Dry,Curly,Teen,Female,2,Weekly,Charcoal,Floral,No,No,No,4,North,Flipkart
P09777,Body Lotion,Skincare,Himalaya,176.4,50,Normal,Coily,Adult,Unisex,5,Occasional,Aloe Vera,Woody,No,Yes,Yes,3,North,Brand Website
P09778,Lip Balm,Fragrance,Himalaya,254.57,30,Oily,Curly,Adult,Female,1,Daily,Tea Tree,Fruity,Yes,Yes,Yes,3,East,Brand Website
P09779,Face Wash,Haircare,Dove,986.58,15,Oily,,Senior,Male,2,Daily,Aloe Vera,Floral,Yes,No,No,3,East,Brand Website
P09780,Sunscreen,Bodycare,Nivea,222.17,50,Sensitive,,Adult,Unisex,4,Weekly,Vitamin C,Unscented,Yes,No,Yes,10,South,Myntra
P09781,Conditioner,Haircare,Garnier,1143.91,50,Normal,Wavy,Teen,Male,2,Weekly,Coconut Oil,Unscented,No,No,Yes,3,Pan-India,Brand Website
P09782,Serum,Makeup,Dove,705.87,30,Dry,,Adult,Unisex,5,Daily,Tea Tree,Woody,No,No,Yes,1,South,Flipkart
P09783,Body Lotion,Bodycare,Lakmé,329.3,30,Normal,Curly,Adult,Male,5,Occasional,Vitamin C,Citrus,No,No,No,3,North,Myntra
P09784,Sunscreen,Haircare,Ponds,1047.44,30,Dry,Straight,Senior,Female,4,Occasional,Coconut Oil,Unscented,Yes,No,Yes,7,Pan-India,Amazon
P09785,Sunscreen,Fragrance,L'Oréal,1022.14,30,Dry,Wavy,Teen,Female,5,Weekly,Tea Tree,Unscented,No,No,No,3,North,Myntra
P09786,Lip Balm,Makeup,Biotique,272.27,30,Dry,Curly,Teen,Male,3,Occasional,Coconut Oil,Unscented,No,No,No,7,Pan-India,Amazon
P09787,Serum,Haircare,Lakmé,1289.62,0,Normal,Coily,Senior,Male,4,Occasional,Coconut Oil,Citrus,No,Yes,No,10,Pan-India,Amazon
P09788,Face Wash,Bodycare,Lakmé,1108.13,30,Combination,Wavy,Teen,Female,1,Occasional,Charcoal,Citrus,Yes,No,No,6,West,Flipkart
P09789,Sunscreen,Makeup,Ponds,874.04,50,Combination,,Teen,Female,4,Weekly,Tea Tree,Fruity,Yes,Yes,Yes,8,North,Amazon
P09790,Serum,Haircare,Neutrogena,229,15,Oily,,Adult,Female,1,Occasional,Aloe Vera,Floral,No,Yes,No,9,South,Flipkart
P09791,Serum,Skincare,Dove,775.96,30,Oily,,Senior,Unisex,4,Daily,Aloe Vera,Fruity,No,No,No,4,North,Myntra
P09792,Body Lotion,Fragrance,Ponds,970.81,30,Sensitive,Coily,Senior,Female,3,Weekly,Coconut Oil,Unscented,Yes,No,Yes,2,West,Myntra
P09793,Lip Balm,Makeup,Ponds,119.68,0,Combination,Coily,Adult,Male,5,Weekly,Vitamin C,Floral,Yes,Yes,Yes,7,West,Amazon
P09794,Body Lotion,Haircare,Ponds,470.38,50,Sensitive,,Teen,Female,2,Weekly,Tea Tree,Fruity,No,Yes,Yes,5,Pan-India,Nykaa
P09795,Deodorant,Haircare,Biotique,1027.46,30,Combination,Wavy,Teen,Unisex,1,Daily,Coconut Oil,Citrus,No,Yes,No,9,Pan-India,Amazon
P09796,Toner,Haircare,Biotique,753.82,50,Combination,Curly,Teen,Female,3,Daily,Aloe Vera,Woody,Yes,Yes,No,1,North,Flipkart
P09797,Body Lotion,Haircare,Garnier,1251,0,Dry,Straight,Adult,Female,1,Daily,Rose Water,Woody,Yes,No,No,4,Pan-India,Myntra
P09798,Shampoo,Bodycare,Lakmé,57.77,50,Oily,,Senior,Unisex,2,Daily,Rose Water,Floral,Yes,No,No,5,South,Myntra
P09799,Moisturizer,Makeup,Mamaearth,388.78,30,Sensitive,Straight,Teen,Unisex,5,Weekly,Rose Water,Woody,No,No,No,5,North,Flipkart
P09800,Shampoo,Bodycare,Neutrogena,536.39,30,Dry,,Teen,Male,4,Daily,Aloe Vera,Citrus,Yes,Yes,Yes,10,East,Amazon
P09801,Lip Balm,Skincare,L'Oréal,71.24,0,Sensitive,Coily,Senior,Female,3,Occasional,Vitamin C,Floral,No,Yes,Yes,7,North,Nykaa
P09802,Body Lotion,Bodycare,Neutrogena,81.76,15,Sensitive,,Teen,Male,5,Daily,Rose Water,Citrus,No,No,No,7,West,Myntra
P09803,Lip Balm,Makeup,Ponds,901.53,15,Combination,,Teen,Male,5,Daily,Tea Tree,Woody,No,No,No,8,South,Amazon
P09804,Sunscreen,Haircare,Ponds,1043.52,30,Sensitive,Curly,Teen,Unisex,5,Occasional,Tea Tree,Fruity,Yes,No,Yes,6,South,Nykaa
P09805,Moisturizer,Skincare,Lakmé,1362.27,15,Sensitive,,Adult,Unisex,3,Weekly,Rose Water,Fruity,No,Yes,No,5,West,Flipkart
P09806,Deodorant,Skincare,Biotique,890.44,0,Dry,Straight,Senior,Male,3,Daily,Tea Tree,Unscented,No,No,Yes,3,West,Brand Website
P09807,Body Lotion,Skincare,Nivea,1400.96,0,Dry,Wavy,Senior,Unisex,4,Weekly,Rose Water,Unscented,Yes,No,No,8,West,Myntra
P09808,Lip Balm,Bodycare,Ponds,1383.67,0,Normal,Straight,Senior,Unisex,4,Occasional,Vitamin C,Citrus,No,Yes,No,8,South,Amazon
P09809,Toner,Skincare,Garnier,1046.63,30,Sensitive,Wavy,Senior,Female,4,Occasional,Charcoal,Woody,Yes,Yes,Yes,4,South,Myntra
P09810,Moisturizer,Makeup,Mamaearth,923.27,15,Normal,Straight,Teen,Unisex,5,Occasional,Rose Water,Woody,Yes,Yes,Yes,7,South,Myntra
P09811,Shampoo,Bodycare,Biotique,1388.92,15,Normal,Coily,Senior,Unisex,5,Occasional,Coconut Oil,Floral,No,Yes,Yes,5,East,Flipkart
P09812,Face Wash,Makeup,Nivea,265.69,50,Combination,Coily,Adult,Female,3,Daily,Vitamin C,Fruity,No,Yes,No,4,Pan-India,Brand Website
P09813,Body Lotion,Makeup,L'Oréal,1028.14,15,Dry,Straight,Senior,Female,1,Weekly,Rose Water,Fruity,Yes,No,No,4,West,Nykaa
P09814,Sunscreen,Haircare,Nivea,1421.58,50,Combination,Coily,Teen,Male,1,Daily,Rose Water,Fruity,No,Yes,Yes,5,East,Brand Website
P09815,Face Wash,Bodycare,Dove,298.09,0,Dry,,Teen,Female,3,Occasional,Charcoal,Floral,Yes,No,No,4,South,Nykaa
P09816,Face Wash,Bodycare,Neutrogena,1012.11,0,Dry,Curly,Adult,Unisex,2,Occasional,Aloe Vera,Floral,No,Yes,Yes,1,East,Flipkart
P09817,Face Wash,Skincare,L'Oréal,1423.2,15,Combination,Coily,Teen,Unisex,5,Daily,Vitamin C,Citrus,Yes,No,No,5,Pan-India,Nykaa
P09818,Body Lotion,Makeup,Ponds,668.68,0,Sensitive,Wavy,Adult,Female,1,Weekly,Charcoal,Fruity,No,No,No,2,Pan-India,Flipkart
P09819,Serum,Makeup,Nivea,410.16,15,Sensitive,,Adult,Unisex,5,Weekly,Charcoal,Citrus,No,Yes,Yes,10,West,Nykaa
P09820,Face Wash,Haircare,Garnier,242.79,0,Combination,,Adult,Male,4,Occasional,Rose Water,Fruity,Yes,No,Yes,9,South,Nykaa
P09821,Conditioner,Skincare,Garnier,342.1,50,Normal,Straight,Senior,Unisex,1,Daily,Rose Water,Fruity,Yes,Yes,No,6,Pan-India,Brand Website
P09822,Toner,Makeup,Nivea,613.48,15,Combination,Straight,Adult,Female,2,Daily,Charcoal,Fruity,No,No,Yes,4,Pan-India,Myntra
P09823,Shampoo,Fragrance,Dove,595.36,0,Sensitive,Wavy,Teen,Male,1,Weekly,Tea Tree,Floral,Yes,Yes,No,4,South,Myntra
P09824,Toner,Haircare,Himalaya,1169.07,30,Normal,,Adult,Unisex,2,Weekly,Rose Water,Woody,No,Yes,Yes,7,West,Myntra
P09825,Deodorant,Bodycare,Biotique,656.42,50,Oily,Coily,Teen,Female,4,Occasional,Tea Tree,Woody,Yes,Yes,No,8,North,Myntra
P09826,Lip Balm,Bodycare,Garnier,807.76,15,Normal,Straight,Senior,Female,3,Occasional,Tea Tree,Floral,Yes,No,No,5,West,Myntra
P09827,Lip Balm,Makeup,Mamaearth,563.92,0,Dry,Coily,Adult,Female,4,Weekly,Tea Tree,Floral,Yes,Yes,Yes,9,Pan-India,Flipkart
P09828,Deodorant,Haircare,Himalaya,1201.83,15,Normal,Curly,Teen,Female,1,Occasional,Vitamin C,Fruity,No,No,Yes,8,East,Amazon
P09829,Lip Balm,Haircare,Lakmé,1137.32,50,Normal,Coily,Adult,Male,2,Daily,Aloe Vera,Floral,No,No,Yes,10,East,Amazon
P09830,Lip Balm,Bodycare,Himalaya,839.24,30,Dry,,Senior,Male,1,Weekly,Coconut Oil,Fruity,Yes,No,No,8,North,Flipkart
P09831,Deodorant,Fragrance,Nivea,792.35,50,Sensitive,,Senior,Unisex,3,Daily,Charcoal,Citrus,Yes,Yes,Yes,9,North,Nykaa
P09832,Face Wash,Haircare,Nivea,402.4,15,Combination,,Teen,Unisex,2,Weekly,Tea Tree,Citrus,No,Yes,No,1,West,Myntra
P09833,Serum,Skincare,Garnier,150.8,30,Dry,,Senior,Male,3,Occasional,Charcoal,Citrus,Yes,No,Yes,9,East,Nykaa
P09834,Conditioner,Makeup,Dove,660.11,30,Combination,,Senior,Female,3,Weekly,Charcoal,Woody,Yes,Yes,No,8,Pan-India,Myntra
P09835,Serum,Bodycare,L'Oréal,1219.64,50,Oily,Straight,Senior,Male,5,Weekly,Vitamin C,Woody,Yes,Yes,No,5,West,Myntra
P09836,Body Lotion,Skincare,Ponds,546.16,15,Combination,Coily,Senior,Unisex,3,Daily,Charcoal,Citrus,No,No,No,6,East,Flipkart
P09837,Lip Balm,Skincare,Nivea,1205.43,15,Combination,Coily,Adult,Male,4,Occasional,Charcoal,Woody,Yes,No,Yes,9,East,Flipkart
P09838,Body Lotion,Fragrance,Biotique,118.77,50,Dry,Curly,Adult,Unisex,2,Occasional,Rose Water,Citrus,Yes,Yes,Yes,9,West,Amazon
P09839,Sunscreen,Bodycare,Mamaearth,116.27,0,Sensitive,Wavy,Adult,Male,5,Daily,Vitamin C,Floral,Yes,No,No,7,North,Amazon
P09840,Body Lotion,Haircare,Lakmé,1091.4,30,Oily,Curly,Teen,Unisex,3,Weekly,Charcoal,Unscented,Yes,No,No,10,North,Amazon
